hotel,is_canceled,lead_time,arrival_date_year,Fee
Resort Hotel,0,221,2017,3187
Resort Hotel,0,221,2017,6898
Resort Hotel,0,221,2017,3309
Resort Hotel,0,191,2017,5860
Resort Hotel,0,191,2017,3959
Resort Hotel,0,191,2017,5744
Resort Hotel,0,191,2017,3273
Resort Hotel,0,23,2017,5049
Resort Hotel,0,221,2017,4821
Resort Hotel,0,221,2017,2711
Resort Hotel,0,221,2017,1521
Resort Hotel,0,199,2017,3462
Resort Hotel,0,16,2017,1231
Resort Hotel,0,221,2017,841
Resort Hotel,0,191,2017,791
Resort Hotel,0,6,2017,306
Resort Hotel,0,6,2017,2884
Resort Hotel,0,70,2017,6936
Resort Hotel,0,11,2017,7329
Resort Hotel,0,191,2017,3243
Resort Hotel,0,191,2017,3801
Resort Hotel,0,191,2017,5808
Resort Hotel,0,4,2017,4938
Resort Hotel,0,90,2017,2934
Resort Hotel,0,7,2017,4373
Resort Hotel,0,99,2017,463
Resort Hotel,0,9,2017,5161
Resort Hotel,0,0,2017,342
Resort Hotel,0,68,2017,6752
Resort Hotel,0,70,2017,671
Resort Hotel,0,222,2017,7057
Resort Hotel,0,70,2017,7650
Resort Hotel,0,0,2017,2732
Resort Hotel,0,7,2017,6419
Resort Hotel,0,36,2017,4753
Resort Hotel,0,21,2017,2678
Resort Hotel,0,1,2017,140
Resort Hotel,0,1,2017,1979
Resort Hotel,0,11,2017,3213
Resort Hotel,0,52,2017,4657
Resort Hotel,0,5,2017,3386
Resort Hotel,0,116,2017,2207
Resort Hotel,0,0,2017,3461
Resort Hotel,0,3,2017,2525
Resort Hotel,0,111,2017,3652
Resort Hotel,0,88,2017,4299
Resort Hotel,0,111,2017,6917
Resort Hotel,0,32,2017,7361
Resort Hotel,0,4,2017,7577
Resort Hotel,0,0,2017,1013
Resort Hotel,0,76,2017,7931
Resort Hotel,0,42,2017,2855
Resort Hotel,0,2,2017,7072
Resort Hotel,0,248,2017,128
Resort Hotel,0,2,2017,4964
Resort Hotel,0,248,2017,2004
Resort Hotel,0,248,2017,26
Resort Hotel,0,248,2017,4753
Resort Hotel,0,248,2017,7885
Resort Hotel,0,248,2017,3616
Resort Hotel,0,248,2017,830
Resort Hotel,0,2,2017,1936
Resort Hotel,0,2,2017,4289
Resort Hotel,0,116,2017,6997
Resort Hotel,0,248,2017,3962
Resort Hotel,0,1,2017,1590
Resort Hotel,0,198,2017,1043
Resort Hotel,0,198,2017,1131
Resort Hotel,0,198,2017,7681
Resort Hotel,0,0,2017,5901
Resort Hotel,0,0,2017,7903
Resort Hotel,0,7,2017,3514
Resort Hotel,0,239,2017,7415
Resort Hotel,0,104,2017,2654
Resort Hotel,0,0,2017,6765
Resort Hotel,0,2,2017,5048
Resort Hotel,0,207,2017,1141
Resort Hotel,0,244,2017,6741
Resort Hotel,0,11,2017,7844
Resort Hotel,0,0,2017,823
Resort Hotel,0,79,2017,5841
Resort Hotel,0,7,2017,2495
Resort Hotel,0,3,2017,5050
Resort Hotel,0,217,2017,3309
Resort Hotel,0,156,2017,2305
Resort Hotel,0,115,2017,7841
Resort Hotel,0,95,2017,6737
Resort Hotel,0,237,2017,6570
Resort Hotel,0,179,2017,3755
Resort Hotel,0,179,2017,6974
Resort Hotel,0,211,2017,5349
Resort Hotel,0,96,2017,3578
Resort Hotel,0,70,2017,4320
Resort Hotel,0,1,2017,2711
Resort Hotel,0,36,2017,3245
Resort Hotel,0,70,2017,3390
Resort Hotel,0,0,2017,2835
Resort Hotel,0,84,2017,1358
Resort Hotel,0,84,2017,4803
Resort Hotel,0,69,2017,1333
Resort Hotel,0,72,2017,5618
Resort Hotel,0,35,2017,4809
Resort Hotel,0,4,2017,5219
Resort Hotel,0,2,2017,5503
Resort Hotel,0,113,2017,1741
Resort Hotel,0,96,2017,7895
Resort Hotel,0,41,2017,6495
Resort Hotel,0,5,2017,5925
Resort Hotel,0,77,2017,5145
Resort Hotel,0,41,2017,2681
Resort Hotel,0,0,2017,550
Resort Hotel,0,1,2017,2909
Resort Hotel,0,85,2017,1694
Resort Hotel,0,85,2017,2175
Resort Hotel,0,82,2017,3145
Resort Hotel,0,14,2017,1804
Resort Hotel,0,3,2017,2398
Resort Hotel,0,82,2017,323
Resort Hotel,0,82,2017,1986
Resort Hotel,0,9,2017,920
Resort Hotel,0,95,2017,5119
Resort Hotel,0,0,2017,6127
Resort Hotel,0,115,2017,3221
Resort Hotel,0,5,2017,5695
Resort Hotel,0,0,2017,1908
Resort Hotel,0,88,2017,576
Resort Hotel,0,117,2017,7432
Resort Hotel,0,16,2017,1815
Resort Hotel,0,0,2017,7616
Resort Hotel,0,46,2017,5688
Resort Hotel,0,11,2017,3257
Resort Hotel,0,0,2017,4505
Resort Hotel,0,117,2017,6320
Resort Hotel,0,114,2017,6372
Resort Hotel,0,10,2017,7922
Resort Hotel,0,272,2017,6937
Resort Hotel,0,272,2017,7623
Resort Hotel,0,72,2017,5834
Resort Hotel,0,6,2017,6330
Resort Hotel,0,6,2017,2451
Resort Hotel,0,272,2017,6313
Resort Hotel,0,272,2017,3803
Resort Hotel,0,72,2017,4262
Resort Hotel,0,120,2017,4088
Resort Hotel,0,7,2017,5006
Resort Hotel,0,114,2017,5088
Resort Hotel,0,213,2017,2104
Resort Hotel,0,88,2017,1162
Resort Hotel,0,47,2017,714
Resort Hotel,0,27,2017,3675
Resort Hotel,0,32,2017,1337
Resort Hotel,0,248,2017,3231
Resort Hotel,0,117,2017,3987
Resort Hotel,0,8,2017,2452
Resort Hotel,0,143,2017,770
Resort Hotel,0,82,2017,648
Resort Hotel,0,82,2017,5016
Resort Hotel,0,82,2017,5807
Resort Hotel,0,79,2017,5375
Resort Hotel,0,51,2017,1330
Resort Hotel,0,111,2017,6596
Resort Hotel,0,116,2017,1435
Resort Hotel,0,199,2017,7417
Resort Hotel,0,7,2017,341
Resort Hotel,0,7,2017,5590
Resort Hotel,0,0,2017,4261
Resort Hotel,0,0,2017,5025
Resort Hotel,0,172,2017,4190
Resort Hotel,0,172,2017,7176
Resort Hotel,0,0,2017,5421
Resort Hotel,0,101,2017,3140
Resort Hotel,0,11,2017,2149
Resort Hotel,0,314,2017,6869
Resort Hotel,0,15,2017,7643
Resort Hotel,0,245,2017,6120
Resort Hotel,0,86,2017,65
Resort Hotel,0,88,2017,7198
Resort Hotel,0,8,2017,2776
Resort Hotel,0,26,2017,503
Resort Hotel,0,5,2017,574
Resort Hotel,0,2,2017,1698
Resort Hotel,0,33,2017,2566
Resort Hotel,0,257,2017,141
Resort Hotel,0,257,2017,6944
Resort Hotel,0,257,2017,6605
Resort Hotel,0,302,2017,4874
Resort Hotel,0,257,2017,2564
Resort Hotel,0,302,2017,5260
Resort Hotel,0,302,2017,2406
Resort Hotel,0,257,2017,1761
Resort Hotel,0,302,2017,232
Resort Hotel,0,32,2017,1164
Resort Hotel,0,257,2017,415
Resort Hotel,0,257,2017,663
Resort Hotel,0,257,2017,1444
Resort Hotel,0,231,2017,32
Resort Hotel,0,257,2017,6392
Resort Hotel,0,257,2017,3195
Resort Hotel,0,302,2017,132
Resort Hotel,0,257,2017,5471
Resort Hotel,0,231,2017,4008
Resort Hotel,0,257,2017,2447
Resort Hotel,0,302,2017,2048
Resort Hotel,0,231,2017,595
Resort Hotel,0,302,2017,1038
Resort Hotel,0,84,2017,231
Resort Hotel,0,302,2017,912
Resort Hotel,0,257,2017,7722
Resort Hotel,0,257,2017,3557
Resort Hotel,0,257,2017,7303
Resort Hotel,0,257,2017,6122
Resort Hotel,0,257,2017,1870
Resort Hotel,0,302,2017,6631
Resort Hotel,0,0,2017,122
Resort Hotel,0,257,2017,5873
Resort Hotel,0,0,2017,7448
Resort Hotel,0,2,2017,3744
Resort Hotel,0,0,2017,50
Resort Hotel,0,29,2017,3951
Resort Hotel,0,0,2017,5950
Resort Hotel,0,1,2017,56
Resort Hotel,0,27,2017,5302
Resort Hotel,0,4,2017,2256
Resort Hotel,0,118,2017,4494
Resort Hotel,0,4,2017,2860
Resort Hotel,0,0,2017,119
Resort Hotel,0,0,2017,3187
Resort Hotel,0,83,2017,6250
Resort Hotel,0,48,2017,1005
Resort Hotel,0,82,2017,3100
Resort Hotel,0,93,2017,546
Resort Hotel,0,256,2017,3500
Resort Hotel,0,93,2017,3127
Resort Hotel,0,296,2017,4863
Resort Hotel,0,296,2017,5538
Resort Hotel,0,101,2017,4317
Resort Hotel,0,116,2017,4719
Resort Hotel,0,266,2017,7932
Resort Hotel,0,42,2017,5205
Resort Hotel,0,42,2017,4763
Resort Hotel,0,102,2017,4909
Resort Hotel,0,35,2017,5532
Resort Hotel,0,116,2017,1226
Resort Hotel,0,116,2017,7710
Resort Hotel,0,35,2017,7460
Resort Hotel,0,116,2017,6618
Resort Hotel,0,35,2017,366
Resort Hotel,0,116,2017,5805
Resort Hotel,0,116,2017,6863
Resort Hotel,0,116,2017,2759
Resort Hotel,0,15,2017,6427
Resort Hotel,0,0,2017,4999
Resort Hotel,0,228,2017,24
Resort Hotel,0,0,2017,3660
Resort Hotel,0,116,2017,4988
Resort Hotel,0,90,2017,1828
Resort Hotel,0,7,2017,5722
Resort Hotel,0,90,2017,6564
Resort Hotel,0,82,2017,1558
Resort Hotel,0,6,2017,1032
Resort Hotel,0,96,2017,4445
Resort Hotel,0,7,2017,1896
Resort Hotel,0,113,2017,4777
Resort Hotel,0,193,2017,7178
Resort Hotel,0,193,2017,1098
Resort Hotel,0,8,2017,3066
Resort Hotel,0,217,2017,6963
Resort Hotel,0,156,2017,6296
Resort Hotel,0,217,2017,3915
Resort Hotel,0,156,2017,1867
Resort Hotel,0,218,2017,1926
Resort Hotel,0,156,2017,2882
Resort Hotel,0,156,2017,6850
Resort Hotel,0,273,2017,1670
Resort Hotel,0,156,2017,2241
Resort Hotel,0,156,2017,1197
Resort Hotel,0,156,2017,7456
Resort Hotel,0,156,2017,81
Resort Hotel,0,36,2017,7983
Resort Hotel,0,156,2017,6871
Resort Hotel,0,217,2017,7018
Resort Hotel,0,156,2017,4890
Resort Hotel,0,156,2017,6901
Resort Hotel,0,156,2017,4290
Resort Hotel,0,94,2017,5065
Resort Hotel,0,156,2017,3883
Resort Hotel,0,156,2017,1487
Resort Hotel,0,156,2017,6647
Resort Hotel,0,156,2017,3111
Resort Hotel,0,156,2017,6993
Resort Hotel,0,156,2017,5893
Resort Hotel,0,156,2017,6141
Resort Hotel,0,156,2017,1666
Resort Hotel,0,156,2017,445
Resort Hotel,0,156,2017,4236
Resort Hotel,0,156,2017,5211
Resort Hotel,0,156,2017,6777
Resort Hotel,0,156,2017,242
Resort Hotel,0,30,2017,4702
Resort Hotel,0,51,2017,4109
Resort Hotel,0,156,2017,3957
Resort Hotel,0,13,2017,1950
Resort Hotel,0,45,2017,7908
Resort Hotel,0,10,2017,4680
Resort Hotel,0,25,2017,6329
Resort Hotel,0,26,2017,5312
Resort Hotel,0,242,2017,3071
Resort Hotel,0,0,2017,1018
Resort Hotel,0,2,2017,1207
Resort Hotel,0,63,2017,3791
Resort Hotel,0,313,2017,6579
Resort Hotel,0,16,2017,513
Resort Hotel,0,319,2017,7573
Resort Hotel,0,6,2017,2441
Resort Hotel,0,110,2017,490
Resort Hotel,0,17,2017,1013
Resort Hotel,0,2,2017,2156
Resort Hotel,0,0,2017,6613
Resort Hotel,0,0,2017,5942
Resort Hotel,0,90,2017,4267
Resort Hotel,0,2,2017,775
Resort Hotel,0,3,2017,3528
Resort Hotel,0,3,2017,3647
Resort Hotel,0,12,2017,5121
Resort Hotel,0,3,2017,4236
Resort Hotel,0,0,2017,7051
Resort Hotel,0,0,2017,7318
Resort Hotel,0,6,2017,5068
Resort Hotel,0,250,2017,5041
Resort Hotel,0,2,2017,4485
Resort Hotel,0,9,2017,2032
Resort Hotel,0,2,2017,7009
Resort Hotel,0,0,2017,2840
Resort Hotel,0,13,2017,5361
Resort Hotel,0,0,2017,6869
Resort Hotel,0,110,2017,5616
Resort Hotel,0,7,2017,1373
Resort Hotel,0,1,2017,4502
Resort Hotel,0,112,2017,5822
Resort Hotel,0,112,2017,1957
Resort Hotel,0,1,2017,1513
Resort Hotel,0,10,2017,1571
Resort Hotel,0,1,2017,970
Resort Hotel,0,4,2017,6324
Resort Hotel,0,118,2017,7633
Resort Hotel,0,29,2017,5136
Resort Hotel,0,6,2017,3393
Resort Hotel,0,5,2017,1726
Resort Hotel,0,5,2017,7462
Resort Hotel,0,118,2017,298
Resort Hotel,0,118,2017,5222
Resort Hotel,0,118,2017,2700
Resort Hotel,0,82,2017,1976
Resort Hotel,0,215,2017,318
Resort Hotel,0,82,2017,6806
Resort Hotel,0,13,2017,2867
Resort Hotel,0,125,2017,3856
Resort Hotel,0,5,2017,5190
Resort Hotel,0,82,2017,4291
Resort Hotel,0,8,2017,4376
Resort Hotel,0,3,2017,6452
Resort Hotel,0,140,2017,4850
Resort Hotel,0,241,2017,3954
Resort Hotel,0,21,2017,4497
Resort Hotel,0,20,2017,4935
Resort Hotel,0,8,2017,4679
Resort Hotel,0,351,2017,4127
Resort Hotel,0,86,2017,1140
Resort Hotel,0,8,2017,3147
Resort Hotel,0,177,2017,3767
Resort Hotel,0,113,2017,3040
Resort Hotel,0,13,2017,5367
Resort Hotel,0,35,2017,659
Resort Hotel,0,1,2017,4684
Resort Hotel,0,126,2017,7127
Resort Hotel,0,5,2017,3193
Resort Hotel,0,1,2017,1117
Resort Hotel,0,0,2017,5225
Resort Hotel,0,1,2017,3116
Resort Hotel,0,12,2017,5990
Resort Hotel,0,3,2017,4962
Resort Hotel,0,16,2017,3334
Resort Hotel,0,80,2017,7847
Resort Hotel,0,75,2017,1390
Resort Hotel,0,37,2017,2078
Resort Hotel,0,0,2017,2326
Resort Hotel,0,247,2017,2105
Resort Hotel,0,105,2017,3583
Resort Hotel,0,234,2017,6414
Resort Hotel,0,121,2017,2834
Resort Hotel,0,212,2017,6387
Resort Hotel,0,260,2017,1779
Resort Hotel,0,230,2017,6165
Resort Hotel,0,121,2017,5369
Resort Hotel,0,225,2017,6685
Resort Hotel,0,272,2017,7349
Resort Hotel,0,6,2017,2712
Resort Hotel,0,121,2017,1811
Resort Hotel,0,238,2017,3272
Resort Hotel,0,32,2017,2956
Resort Hotel,0,17,2017,412
Resort Hotel,0,12,2017,3293
Resort Hotel,0,113,2017,1129
Resort Hotel,0,58,2017,1065
Resort Hotel,0,106,2017,5508
Resort Hotel,0,3,2017,6162
Resort Hotel,0,115,2017,2738
Resort Hotel,0,21,2017,4077
Resort Hotel,0,94,2017,3830
Resort Hotel,0,3,2017,1027
Resort Hotel,0,152,2017,971
Resort Hotel,0,125,2017,4279
Resort Hotel,0,234,2017,286
Resort Hotel,0,27,2017,2094
Resort Hotel,0,119,2017,2801
Resort Hotel,0,119,2017,3124
Resort Hotel,0,105,2017,6705
Resort Hotel,0,193,2017,946
Resort Hotel,0,193,2017,877
Resort Hotel,0,193,2017,4620
Resort Hotel,0,263,2017,7997
Resort Hotel,0,88,2017,5748
Resort Hotel,0,135,2017,2800
Resort Hotel,0,89,2017,1459
Resort Hotel,0,150,2017,3070
Resort Hotel,0,228,2017,2742
Resort Hotel,0,26,2017,3251
Resort Hotel,0,117,2017,3856
Resort Hotel,0,221,2017,1686
Resort Hotel,0,30,2017,6915
Resort Hotel,0,5,2017,7210
Resort Hotel,0,244,2017,3669
Resort Hotel,0,81,2017,4731
Resort Hotel,0,128,2017,3252
Resort Hotel,0,66,2017,2804
Resort Hotel,0,66,2017,5034
Resort Hotel,0,326,2017,4896
Resort Hotel,0,297,2017,4186
Resort Hotel,0,16,2017,2935
Resort Hotel,0,8,2017,640
Resort Hotel,0,120,2017,7360
Resort Hotel,0,247,2017,7274
Resort Hotel,0,114,2017,729
Resort Hotel,0,35,2017,3552
Resort Hotel,0,16,2017,2910
Resort Hotel,0,103,2017,5526
Resort Hotel,0,13,2017,5272
Resort Hotel,0,289,2017,6099
Resort Hotel,0,361,2017,7516
Resort Hotel,0,361,2017,3403
Resort Hotel,0,89,2017,4834
Resort Hotel,0,89,2017,7096
Resort Hotel,0,81,2017,897
Resort Hotel,0,85,2017,7789
Resort Hotel,0,103,2017,7349
Resort Hotel,0,107,2017,6002
Resort Hotel,0,93,2017,2149
Resort Hotel,0,262,2017,588
Resort Hotel,0,12,2017,2199
Resort Hotel,0,5,2017,509
Resort Hotel,0,9,2017,2878
Resort Hotel,0,9,2017,4181
Resort Hotel,0,66,2017,2762
Resort Hotel,0,67,2017,6148
Resort Hotel,0,0,2017,1809
Resort Hotel,0,124,2017,7816
Resort Hotel,0,2,2017,2408
Resort Hotel,0,2,2017,5609
Resort Hotel,0,2,2017,5971
Resort Hotel,0,13,2017,2278
Resort Hotel,0,20,2017,3072
Resort Hotel,0,68,2017,5569
Resort Hotel,0,1,2017,2164
Resort Hotel,0,128,2017,3286
Resort Hotel,0,3,2017,7158
Resort Hotel,0,223,2017,3381
Resort Hotel,0,1,2017,3555
Resort Hotel,0,59,2017,6010
Resort Hotel,0,93,2017,1767
Resort Hotel,0,0,2017,7537
Resort Hotel,0,193,2017,572
Resort Hotel,0,292,2017,7911
Resort Hotel,0,117,2017,3467
Resort Hotel,0,117,2017,5413
Resort Hotel,0,120,2017,1390
Resort Hotel,0,120,2017,5539
Resort Hotel,0,163,2017,7274
Resort Hotel,0,0,2017,4858
Resort Hotel,0,103,2017,4609
Resort Hotel,0,7,2017,3741
Resort Hotel,0,83,2017,7160
Resort Hotel,0,7,2017,2863
Resort Hotel,0,153,2017,6189
Resort Hotel,0,3,2017,4796
Resort Hotel,0,3,2017,7452
Resort Hotel,0,286,2017,4990
Resort Hotel,0,26,2017,4349
Resort Hotel,0,286,2017,691
Resort Hotel,0,286,2017,2224
Resort Hotel,0,67,2017,4910
Resort Hotel,0,0,2017,285
Resort Hotel,0,286,2017,725
Resort Hotel,0,83,2017,5331
Resort Hotel,0,0,2017,4125
Resort Hotel,0,59,2017,438
Resort Hotel,0,94,2017,7618
Resort Hotel,0,3,2017,3790
Resort Hotel,0,275,2017,2016
Resort Hotel,0,74,2017,310
Resort Hotel,0,208,2017,7549
Resort Hotel,0,112,2017,5511
Resort Hotel,0,243,2017,6503
Resort Hotel,0,205,2017,7280
Resort Hotel,0,205,2017,4110
Resort Hotel,0,130,2017,859
Resort Hotel,0,329,2017,3034
Resort Hotel,0,126,2017,2737
Resort Hotel,0,181,2017,6442
Resort Hotel,0,118,2017,5459
Resort Hotel,0,118,2017,6539
Resort Hotel,0,208,2017,3061
Resort Hotel,0,200,2017,4264
Resort Hotel,0,5,2017,4675
Resort Hotel,0,147,2017,6810
Resort Hotel,0,97,2017,6957
Resort Hotel,0,104,2017,5355
Resort Hotel,0,118,2017,7961
Resort Hotel,0,118,2017,6544
Resort Hotel,0,104,2017,4984
Resort Hotel,0,118,2017,6941
Resort Hotel,0,118,2017,6683
Resort Hotel,0,7,2017,2152
Resort Hotel,0,108,2017,596
Resort Hotel,0,0,2017,895
Resort Hotel,0,222,2017,6731
Resort Hotel,0,126,2017,3055
Resort Hotel,0,4,2017,3315
Resort Hotel,0,219,2017,4202
Resort Hotel,0,195,2017,7939
Resort Hotel,0,154,2017,7992
Resort Hotel,0,0,2017,3129
Resort Hotel,0,118,2017,6725
Resort Hotel,0,213,2017,7499
Resort Hotel,0,126,2017,3588
Resort Hotel,0,62,2017,4882
Resort Hotel,0,89,2017,3350
Resort Hotel,0,103,2017,3823
Resort Hotel,0,98,2017,7177
Resort Hotel,0,303,2017,4422
Resort Hotel,0,87,2017,3092
Resort Hotel,0,130,2017,3197
Resort Hotel,0,72,2017,7233
Resort Hotel,0,72,2017,3328
Resort Hotel,0,302,2017,5291
Resort Hotel,0,194,2017,3623
Resort Hotel,0,142,2017,1264
Resort Hotel,0,95,2017,1258
Resort Hotel,0,127,2017,3957
Resort Hotel,0,79,2017,7310
Resort Hotel,0,95,2017,6590
Resort Hotel,0,95,2017,6731
Resort Hotel,0,15,2017,5078
Resort Hotel,0,11,2017,293
Resort Hotel,0,18,2017,3273
Resort Hotel,0,0,2017,1419
Resort Hotel,0,25,2017,7460
Resort Hotel,0,1,2017,3109
Resort Hotel,0,68,2017,4651
Resort Hotel,0,0,2017,2842
Resort Hotel,0,2,2017,592
Resort Hotel,0,8,2017,3895
Resort Hotel,0,1,2017,4250
Resort Hotel,0,25,2017,4098
Resort Hotel,0,33,2017,3801
Resort Hotel,0,153,2017,2576
Resort Hotel,0,133,2017,3306
Resort Hotel,0,98,2017,3747
Resort Hotel,0,105,2017,3795
Resort Hotel,0,0,2017,7642
Resort Hotel,0,11,2017,1752
Resort Hotel,0,107,2017,7134
Resort Hotel,0,168,2017,6395
Resort Hotel,0,1,2017,4335
Resort Hotel,0,255,2017,6308
Resort Hotel,0,9,2017,439
Resort Hotel,0,87,2017,3881
Resort Hotel,0,3,2017,2311
Resort Hotel,0,239,2017,5082
Resort Hotel,0,131,2017,6772
Resort Hotel,0,93,2017,1189
Resort Hotel,0,2,2017,3573
Resort Hotel,0,5,2017,2905
Resort Hotel,0,33,2017,7596
Resort Hotel,0,5,2017,1317
Resort Hotel,0,93,2017,5890
Resort Hotel,0,93,2017,1132
Resort Hotel,0,101,2017,3157
Resort Hotel,0,26,2017,7700
Resort Hotel,0,283,2017,5104
Resort Hotel,0,358,2017,6486
Resort Hotel,0,110,2017,1219
Resort Hotel,0,128,2017,5348
Resort Hotel,0,219,2017,2125
Resort Hotel,0,128,2017,5782
Resort Hotel,0,132,2017,4154
Resort Hotel,0,117,2017,353
Resort Hotel,0,114,2017,2153
Resort Hotel,0,42,2017,4278
Resort Hotel,0,105,2017,3733
Resort Hotel,0,104,2017,2766
Resort Hotel,0,117,2017,156
Resort Hotel,0,105,2017,7362
Resort Hotel,0,13,2017,1051
Resort Hotel,0,114,2017,2278
Resort Hotel,0,128,2017,1928
Resort Hotel,0,128,2017,5410
Resort Hotel,0,91,2017,7333
Resort Hotel,0,287,2017,4030
Resort Hotel,0,99,2017,4534
Resort Hotel,0,192,2017,3342
Resort Hotel,0,26,2017,3973
Resort Hotel,0,26,2017,5892
Resort Hotel,0,6,2017,1311
Resort Hotel,0,6,2017,5990
Resort Hotel,0,56,2017,6486
Resort Hotel,0,14,2017,2796
Resort Hotel,0,2,2017,7321
Resort Hotel,0,0,2017,5712
Resort Hotel,0,11,2017,6670
Resort Hotel,0,0,2017,7834
Resort Hotel,0,2,2017,5550
Resort Hotel,0,0,2017,1928
Resort Hotel,0,0,2017,5047
Resort Hotel,0,72,2017,4282
Resort Hotel,0,98,2017,5535
Resort Hotel,0,72,2017,541
Resort Hotel,0,220,2017,4840
Resort Hotel,0,47,2017,5111
Resort Hotel,0,203,2017,1397
Resort Hotel,0,203,2017,7063
Resort Hotel,0,150,2017,2999
Resort Hotel,0,12,2017,6848
Resort Hotel,0,2,2017,3706
Resort Hotel,0,12,2017,4755
Resort Hotel,0,77,2017,3093
Resort Hotel,0,13,2017,4707
Resort Hotel,0,2,2017,7285
Resort Hotel,0,17,2017,5410
Resort Hotel,0,352,2017,585
Resort Hotel,0,216,2017,485
Resort Hotel,0,19,2017,7575
Resort Hotel,0,7,2017,2524
Resort Hotel,0,7,2017,7587
Resort Hotel,0,7,2017,7841
Resort Hotel,0,7,2017,4266
Resort Hotel,0,7,2017,1440
Resort Hotel,0,8,2017,3884
Resort Hotel,0,3,2017,855
Resort Hotel,0,11,2017,1074
Resort Hotel,0,18,2017,4690
Resort Hotel,0,2,2017,5511
Resort Hotel,0,156,2017,5993
Resort Hotel,0,134,2017,6267
Resort Hotel,0,114,2017,2400
Resort Hotel,0,114,2017,6692
Resort Hotel,0,114,2017,5084
Resort Hotel,0,54,2017,1190
Resort Hotel,0,238,2017,6307
Resort Hotel,0,334,2017,6405
Resort Hotel,0,238,2017,341
Resort Hotel,0,159,2017,3412
Resort Hotel,0,352,2017,3603
Resort Hotel,0,25,2017,1429
Resort Hotel,0,99,2017,4022
Resort Hotel,0,267,2017,7835
Resort Hotel,0,166,2017,186
Resort Hotel,0,142,2017,6279
Resort Hotel,0,159,2017,5014
Resort Hotel,0,353,2017,2642
Resort Hotel,0,47,2017,4047
Resort Hotel,0,203,2017,3912
Resort Hotel,0,48,2017,4223
Resort Hotel,0,203,2017,5484
Resort Hotel,0,120,2017,6972
Resort Hotel,0,221,2017,6225
Resort Hotel,0,278,2017,5573
Resort Hotel,0,278,2017,6617
Resort Hotel,0,72,2017,1783
Resort Hotel,0,186,2017,6171
Resort Hotel,0,129,2017,237
Resort Hotel,0,98,2017,7530
Resort Hotel,0,243,2017,5102
Resort Hotel,0,114,2017,6710
Resort Hotel,0,99,2017,5087
Resort Hotel,0,203,2017,6712
Resort Hotel,0,16,2017,6905
Resort Hotel,0,0,2017,1067
Resort Hotel,0,52,2017,4729
Resort Hotel,0,106,2017,4006
Resort Hotel,0,10,2017,4629
Resort Hotel,0,2,2017,5687
Resort Hotel,0,14,2017,992
Resort Hotel,0,50,2017,2528
Resort Hotel,0,0,2017,2807
Resort Hotel,0,110,2017,29
Resort Hotel,0,110,2017,2756
Resort Hotel,0,6,2017,1804
Resort Hotel,0,162,2017,4043
Resort Hotel,0,11,2017,725
Resort Hotel,0,24,2017,6013
Resort Hotel,0,77,2017,2717
Resort Hotel,0,13,2017,7425
Resort Hotel,0,251,2017,5721
Resort Hotel,0,251,2017,1725
Resort Hotel,0,45,2017,7831
Resort Hotel,0,71,2017,389
Resort Hotel,0,141,2017,5931
Resort Hotel,0,161,2017,4182
Resort Hotel,0,11,2017,3133
Resort Hotel,0,14,2017,5752
Resort Hotel,0,142,2017,6246
Resort Hotel,0,19,2017,2519
Resort Hotel,0,31,2017,676
Resort Hotel,0,121,2017,5136
Resort Hotel,0,33,2017,5433
Resort Hotel,0,1,2017,4504
Resort Hotel,0,10,2017,4393
Resort Hotel,0,203,2017,6133
Resort Hotel,0,270,2017,1342
Resort Hotel,0,203,2017,3755
Resort Hotel,0,203,2017,1224
Resort Hotel,0,203,2017,455
Resort Hotel,0,203,2017,1553
Resort Hotel,0,63,2017,4873
Resort Hotel,0,203,2017,3748
Resort Hotel,0,388,2017,3711
Resort Hotel,0,203,2017,3971
Resort Hotel,0,203,2017,5116
Resort Hotel,0,223,2017,6832
Resort Hotel,0,388,2017,6767
Resort Hotel,0,203,2017,1241
Resort Hotel,0,388,2017,806
Resort Hotel,0,289,2017,7975
Resort Hotel,0,388,2017,4782
Resort Hotel,0,203,2017,4115
Resort Hotel,0,203,2017,740
Resort Hotel,0,388,2017,5103
Resort Hotel,0,388,2017,2057
Resort Hotel,0,388,2017,2046
Resort Hotel,0,203,2017,2667
Resort Hotel,0,388,2017,4477
Resort Hotel,0,0,2017,316
Resort Hotel,0,388,2017,6179
Resort Hotel,0,388,2017,5514
Resort Hotel,0,388,2017,5187
Resort Hotel,0,388,2017,1071
Resort Hotel,0,388,2017,260
Resort Hotel,0,388,2017,6927
Resort Hotel,0,388,2017,5859
Resort Hotel,0,388,2017,3774
Resort Hotel,0,388,2017,5426
Resort Hotel,0,388,2017,4783
Resort Hotel,0,388,2017,2703
Resort Hotel,0,175,2017,1868
Resort Hotel,0,175,2017,5631
Resort Hotel,0,203,2017,6501
Resort Hotel,0,17,2017,4737
Resort Hotel,0,77,2017,6022
Resort Hotel,0,21,2017,4148
Resort Hotel,0,203,2017,530
Resort Hotel,0,2,2017,5767
Resort Hotel,0,203,2017,6531
Resort Hotel,0,3,2017,4358
Resort Hotel,0,203,2017,5825
Resort Hotel,0,302,2017,4499
Resort Hotel,0,2,2017,5952
Resort Hotel,0,102,2017,3334
Resort Hotel,0,203,2017,3708
Resort Hotel,0,0,2017,7174
Resort Hotel,0,203,2017,5731
Resort Hotel,0,203,2017,7259
